Permit #,Establishment Name,Address,Date,Inspection Type,Food or Retail,Score,Violations,ScrapeDate,Page,Table,SourceFile,Category,Violation Code,Violation Explanation
85470,ACCESS MINISTRIES KY - MCLEOD'S COFFEE HOUSE,376 SOUTHLAND DRIVE,2024-09-23,REGULAR,FOOD,97.0,38,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
85470,ACCESS MINISTRIES KY - MCLEOD'S COFFEE HOUSE,376 SOUTHLAND DRIVE,2024-09-23,REGULAR,FOOD,97.0,49,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
85470,ACCESS MINISTRIES KY - MCLEOD'S COFFEE HOUSE,376 SOUTHLAND DRIVE,2024-09-23,REGULAR,FOOD,97.0,50,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
85470,ACCESS MINISTRIES KY - MCLEOD'S COFFEE HOUSE,376 SOUTHLAND DRIVE,2025-03-17,REGULAR,FOOD,99.0,37,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
96533,ACTIVE DAY OF LEXINGTON,191 W LOWRY LANE,2024-07-31,REGULAR,FOOD,98.0,50,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
96533,ACTIVE DAY OF LEXINGTON,191 W LOWRY LANE,2024-07-31,REGULAR,FOOD,98.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
96533,ACTIVE DAY OF LEXINGTON,191 W LOWRY LANE,2025-01-15,REGULAR,FOOD,100.0,,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
96533,ACTIVE DAY OF LEXINGTON,191 W LOWRY LANE,2025-01-16,REGULAR,FOOD,100.0,,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
125066,AFC SUSHI @ PUBLIX #1887,3885 FOUNTAIN BLUE LN,2025-06-02,REGULAR,FOOD,100.0,,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
124527,AFC ZENSHI @ PUBLIX #2051,1952 STOCKTON WAY,2025-04-15,REGULAR,FOOD,100.0,,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-10-28,REGULAR,RETAIL,92.0,10,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-10-28,REGULAR,RETAIL,92.0,17,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-10-28,REGULAR,RETAIL,92.0,29,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-10-28,REGULAR,RETAIL,92.0,52,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",52,Plumbing installed; proper backflow devices
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-10-28,REGULAR,RETAIL,92.0,54,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,54,"Toilet facilities: properly constructed, supplied, cleaned"
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-10-28,REGULAR,RETAIL,92.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-11-14,FOLLOWUP,RETAIL,96.0,52,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",52,Plumbing installed; proper backflow devices
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-11-14,FOLLOWUP,RETAIL,96.0,54,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,54,"Toilet facilities: properly constructed, supplied, cleaned"
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-11-14,FOLLOWUP,RETAIL,96.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-12-02,FOLLOWUP,RETAIL,97.0,10,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-12-02,FOLLOWUP,RETAIL,97.0,54,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,54,"Toilet facilities: properly constructed, supplied, cleaned"
116695,AFRICAN FOOD MARKET LIMITED,125 CODELL RD. #124,2024-12-02,FOLLOWUP,RETAIL,97.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2024-10-15,REGULAR,FOOD,98.0,48,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,FOLLOWUP,FOOD,93.0,15,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,15,Food separated and protected
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,FOLLOWUP,FOOD,93.0,17,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,FOLLOWUP,FOOD,93.0,38,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,FOLLOWUP,FOOD,93.0,40,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,FOLLOWUP,FOOD,93.0,50,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,FOLLOWUP,FOOD,93.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,REGULAR,FOOD,86.0,6,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,REGULAR,FOOD,86.0,8,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,8,Hands clean and properly washed
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,REGULAR,FOOD,86.0,15,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,15,Food separated and protected
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,REGULAR,FOOD,86.0,17,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,REGULAR,FOOD,86.0,29,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,REGULAR,FOOD,86.0,38,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,REGULAR,FOOD,86.0,40,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,REGULAR,FOOD,86.0,50,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
62124,AFTON COMMUNITY DAY,"3743 RED RIVER DRIVE, STE 1",2025-04-08,REGULAR,FOOD,86.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,2024-10-07,REGULAR,FOOD,93.0,17,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,2024-10-07,REGULAR,FOOD,93.0,18,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,2024-10-07,REGULAR,FOOD,93.0,44,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,2024-10-07,REGULAR,FOOD,93.0,49,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,2024-10-07,REGULAR,FOOD,93.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,2024-10-22,FOLLOWUP,FOOD,98.0,44,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,2024-10-22,FOLLOWUP,FOOD,98.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,2025-04-15,REGULAR,FOOD,99.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
93630,"AGAVE & RYE LEXINGTON SQUARE, LLC",123 N BROADWAY,2024-10-02,REGULAR,FOOD,96.0,15,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,15,Food separated and protected
93630,"AGAVE & RYE LEXINGTON SQUARE, LLC",123 N BROADWAY,2024-10-02,REGULAR,FOOD,96.0,43,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Postings and Compliance,43,Posted: Permit/Inspection/Hand washing
93630,"AGAVE & RYE LEXINGTON SQUARE, LLC",123 N BROADWAY,2024-10-02,REGULAR,FOOD,96.0,44,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
93630,"AGAVE & RYE LEXINGTON SQUARE, LLC",123 N BROADWAY,2025-03-18,REGULAR,FOOD,94.0,21,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
93630,"AGAVE & RYE LEXINGTON SQUARE, LLC",123 N BROADWAY,2025-03-18,REGULAR,FOOD,94.0,41,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,41,Wiping cloths: properly used and stored
93630,"AGAVE & RYE LEXINGTON SQUARE, LLC",123 N BROADWAY,2025-03-18,REGULAR,FOOD,94.0,50,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
93630,"AGAVE & RYE LEXINGTON SQUARE, LLC",123 N BROADWAY,2025-03-18,REGULAR,FOOD,94.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
93630,"AGAVE & RYE LEXINGTON SQUARE, LLC",123 N BROADWAY,2025-03-18,FOLLOWUP,FOOD,98.0,50,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
93630,"AGAVE & RYE LEXINGTON SQUARE, LLC",123 N BROADWAY,2025-03-18,FOLLOWUP,FOOD,98.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
125250,AGUAS FRESCAS,549 EAST 7TH STREET,2025-05-09,REGULAR,FOOD,100.0,,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
124410,AJ'S WINGS & THINGS,1873 ALEXANDRIA DRIVE SUITE 110,2025-02-18,REGULAR,FOOD,100.0,,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
113769,AL TAJ BAKERY,"4097 NICHOLS PARK DR., # 116",2024-11-18,REGULAR,FOOD,99.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
113769,AL TAJ BAKERY,"4097 NICHOLS PARK DR., # 116",2025-06-26,REGULAR,FOOD,98.0,40,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
113769,AL TAJ BAKERY,"4097 NICHOLS PARK DR., # 116",2025-06-26,REGULAR,FOOD,98.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
30745,AL'S BAR,601 NORTH LIMESTONE,2024-12-13,REGULAR,FOOD,93.0,1,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,1,"Person in charge present, demonstrates knowledge, and performs duties"
30745,AL'S BAR,601 NORTH LIMESTONE,2024-12-13,REGULAR,FOOD,93.0,40,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
30745,AL'S BAR,601 NORTH LIMESTONE,2024-12-13,REGULAR,FOOD,93.0,48,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
30745,AL'S BAR,601 NORTH LIMESTONE,2024-12-13,REGULAR,FOOD,93.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
30745,AL'S BAR,601 NORTH LIMESTONE,2024-12-13,REGULAR,FOOD,93.0,57,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,57,Adequate ventilation and lighting
30745,AL'S BAR,601 NORTH LIMESTONE,2025-01-17,FOLLOWUP,FOOD,97.0,48,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
30745,AL'S BAR,601 NORTH LIMESTONE,2025-01-17,FOLLOWUP,FOOD,97.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
30745,AL'S BAR,601 NORTH LIMESTONE,2025-06-27,REGULAR,FOOD,91.0,21,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
30745,AL'S BAR,601 NORTH LIMESTONE,2025-06-27,REGULAR,FOOD,91.0,25,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
30745,AL'S BAR,601 NORTH LIMESTONE,2025-06-27,REGULAR,FOOD,91.0,38,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
30745,AL'S BAR,601 NORTH LIMESTONE,2025-06-27,REGULAR,FOOD,91.0,48,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
30745,AL'S BAR,601 NORTH LIMESTONE,2025-06-27,REGULAR,FOOD,91.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
79200,ALDI FOOD MARKET,1509 COLESBURY CIRCLE,2024-11-18,REGULAR,RETAIL,100.0,,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
86481,ALDI FOOD MARKET,126 ROJAY DR.,2024-08-29,REGULAR,RETAIL,97.0,39,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
86481,ALDI FOOD MARKET,126 ROJAY DR.,2024-08-29,REGULAR,RETAIL,97.0,50,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
86481,ALDI FOOD MARKET,126 ROJAY DR.,2024-08-29,REGULAR,RETAIL,97.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
71072,ALI BABA,412 SOUTHLAND DR,2024-08-16,REGULAR,RETAIL,98.0,48,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
71072,ALI BABA,412 SOUTHLAND DR,2024-08-16,REGULAR,FOOD,94.0,29,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
71072,ALI BABA,412 SOUTHLAND DR,2024-08-16,REGULAR,FOOD,94.0,48,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
71072,ALI BABA,412 SOUTHLAND DR,2024-08-16,REGULAR,FOOD,94.0,50,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
71072,ALI BABA,412 SOUTHLAND DR,2024-08-16,REGULAR,FOOD,94.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
71072,ALI BABA,412 SOUTHLAND DR,2024-08-16,FOLLOWUP,FOOD,96.0,48,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
71072,ALI BABA,412 SOUTHLAND DR,2024-08-16,FOLLOWUP,FOOD,96.0,50,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
71072,ALI BABA,412 SOUTHLAND DR,2024-08-16,FOLLOWUP,FOOD,96.0,56,2025-10-06,1,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,RETAIL,96.0,17,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,RETAIL,96.0,43,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Postings and Compliance,43,Posted: Permit/Inspection/Hand washing
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,RETAIL,96.0,50,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,RETAIL,96.0,56,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,2,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,2,Certified food protection manager
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,3,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Employee Health,3,"Management, food employee and conditional employee; knowledge, responsibilities and reporting"
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,25,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,36,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,36,Approved thawing methods used
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,38,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,39,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,40,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,43,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Postings and Compliance,43,Posted: Permit/Inspection/Hand washing
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,45,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,48,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,49,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,50,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
71072,ALI BABA,412 SOUTHLAND DR,2024-12-18,REGULAR,FOOD,84.0,56,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
71072,ALI BABA,412 SOUTHLAND DR,2025-01-16,FOLLOWUP,FOOD,97.0,37,2025-10-06,2,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
